정류장번호,위도,경도,도시명
1813,35.22499444,126.9846167,광주광역시
1814,35.22497222,126.9917417,광주광역시
1815,35.22858056,126.9973944,광주광역시
1816,35.23351389,127.0117139,광주광역시
1817,35.23757778,127.0146111,광주광역시
1818,35.23965278,127.0186556,광주광역시
1819,35.24153056,127.0227833,광주광역시
1821,35.24514167,127.0251111,광주광역시
1822,35.24990556,127.0381389,광주광역시
1824,35.22846667,127.0051361,광주광역시
1825,35.22404444,126.9778944,광주광역시
1826,35.22256944,126.9741944,광주광역시
1828,35.22249167,126.967025,광주광역시
1829,35.22331667,126.9631889,광주광역시
1830,35.22325833,126.9571528,광주광역시
1831,35.21453929,126.9487959,광주광역시
1832,35.23132778,126.9562611,광주광역시
1833,35.23478056,126.9557417,광주광역시
1834,35.23808056,126.9551222,광주광역시
1835,35.25496944,126.9571972,광주광역시
1836,35.26043333,126.9600861,광주광역시
1838,35.264425,126.9586389,광주광역시
1839,35.26939722,126.9587361,광주광역시
1840,35.2765,126.9564861,광주광역시
1855,35.30113333,126.9278333,광주광역시
1857,35.29496111,126.9237139,광주광역시
1858,35.29335278,126.9209194,광주광역시
1860,35.28903889,126.9139194,광주광역시
1861,35.28766667,126.9088611,광주광역시
1863,35.28485,126.8979444,광주광역시
1865,35.27812222,126.8905972,광주광역시
1867,35.27464722,126.8885667,광주광역시
1868,35.26055556,126.8898139,광주광역시
1869,35.25160833,126.8909889,광주광역시
1871,35.24637222,126.8875556,광주광역시
1872,35.24433889,126.8905833,광주광역시
1873,35.24222222,126.8977611,광주광역시
1877,35.243207,126.910541,광주광역시
1878,35.244187,126.914817,광주광역시
1880,35.244154,126.915392,광주광역시
1882,35.24568333,126.9191222,광주광역시
1883,35.24661111,126.922625,광주광역시
1884,35.24896944,126.9254556,광주광역시
1885,35.24610556,126.9261806,광주광역시
1886,35.23747778,126.932625,광주광역시
1887,35.23518889,126.9350972,광주광역시
1888,35.23168056,126.9421528,광주광역시
1889,35.22687222,126.9450833,광주광역시
1890,35.22325833,126.946425,광주광역시
1891,35.21809167,126.9480667,광주광역시
1892,35.21621389,126.9495083,광주광역시
1893,35.25101389,126.9277444,광주광역시
1894,35.25182222,126.9304417,광주광역시
1895,35.25305556,126.9342417,광주광역시
1896,35.25373611,126.9406056,광주광역시
1897,35.25384167,126.9430083,광주광역시
1898,35.25443889,126.94925,광주광역시
1899,35.25305,126.9536444,광주광역시
1900,35.24354722,126.9537361,광주광역시
1901,35.23895,126.9545583,광주광역시
1902,35.23582222,126.955025,광주광역시
1903,35.23098056,126.9559778,광주광역시
1904,35.17715278,127.0279028,광주광역시
1905,35.17891944,127.0221333,광주광역시
1906,35.18238056,127.0132944,광주광역시
1907,35.18263611,127.0119222,광주광역시
1910,35.18720278,127.0044361,광주광역시
1912,35.18668333,127.0025667,광주광역시
1913,35.18389167,127.0004861,광주광역시
1914,35.18248333,126.9997056,광주광역시
1915,35.180485,126.999056,광주광역시
1916,35.16974444,126.9987833,광주광역시
1917,35.16200556,126.9801861,광주광역시
1918,35.10346389,126.8787222,광주광역시
1919,35.100787,126.87781,광주광역시
1920,35.10151,126.86949,광주광역시
1921,35.101201,126.866377,광주광역시
1922,35.09586111,126.8591333,광주광역시
1924,35.08908889,126.8771167,광주광역시
1925,35.08673889,126.8750417,광주광역시
1926,35.08525,126.8679306,광주광역시
1927,35.08729167,126.8614,광주광역시
1928,35.08816111,126.8581944,광주광역시
1929,35.08929444,126.8559444,광주광역시
1930,35.08961944,126.8498111,광주광역시
1931,35.08862222,126.844625,광주광역시
1932,35.086625,126.8404833,광주광역시
1933,35.08364167,126.8361944,광주광역시
1934,35.081208,126.834087,광주광역시
1936,35.07749722,126.8366611,광주광역시
1937,35.07363056,126.8364861,광주광역시
1938,35.05864167,126.835325,광주광역시
1939,35.05419167,126.8357222,광주광역시
1940,35.05085278,126.8384611,광주광역시
1942,35.04683889,126.8404917,광주광역시
1943,35.04544167,126.8426333,광주광역시
1945,35.03852778,126.8420778,광주광역시
1946,35.034925,126.8369806,광주광역시
1948,35.03014444,126.8329917,광주광역시
1949,35.02625833,126.8321222,광주광역시
1951,35.01984167,126.8284167,광주광역시
1952,35.01728611,126.8265389,광주광역시
1953,35.01437222,126.82435,광주광역시
1954,35.00941111,126.821275,광주광역시
1957,34.997675,126.8207944,광주광역시
1958,35.00325833,126.8216472,광주광역시
1960,35.017125,126.8262028,광주광역시
1961,35.02608056,126.8321222,광주광역시
1962,35.02845278,126.8331667,광주광역시
1965,35.04650833,126.8383694,광주광역시
1967,35.05678889,126.8350361,광주광역시
1968,35.06960278,126.835325,광주광역시
1971,35.08353056,126.8362778,광주광역시
1972,35.08635833,126.8401472,광주광역시
1974,35.08960278,126.8499722,광주광역시
1975,35.08716944,126.8616667,광주광역시
1976,35.08527778,126.8724306,광주광역시
1977,35.08981111,126.8772167,광주광역시
1978,35.10052,126.878168,광주광역시
1979,35.10328611,126.8788917,광주광역시
1980,35.11003056,126.8964306,광주광역시
1981,35.107166,126.897054,광주광역시
1983,35.02164167,127.0768611,광주광역시
1989,35.20779167,126.7676167,광주광역시
1990,35.186375,126.7824778,광주광역시
1991,35.20685,126.6868361,광주광역시
1992,35.10005563,126.8951047,광주광역시
1993,35.10364444,126.8975361,광주광역시
1994,35.26985278,126.8294917,광주광역시
1995,35.18899167,126.7617583,광주광역시
1996,35.09906389,126.9050528,광주광역시
1997,35.20052222,126.6652611,광주광역시
1999,35.26239722,126.7881917,광주광역시
2000,35.20555278,126.663575,광주광역시
2001,35.241725,126.8112583,광주광역시
2002,34.98651389,126.9600639,광주광역시
2003,34.99006667,126.9585694,광주광역시
2004,35.01251667,126.9535111,광주광역시
2005,34.98851667,126.9585167,광주광역시
2006,35.09395556,126.8988944,광주광역시
2007,35.25656944,126.7792722,광주광역시
2008,35.20970833,126.6890472,광주광역시
2009,35.16995278,126.684175,광주광역시
2010,35.18273056,126.6794611,광주광역시
2011,35.20255833,126.6650722,광주광역시
2012,35.01676111,126.9528333,광주광역시
2014,35.26685833,126.8274167,광주광역시
2015,35.20279444,126.7539306,광주광역시
2016,35.17111389,126.7027944,광주광역시
2017,35.19305556,126.7744,광주광역시
2018,35.21068056,126.7839556,광주광역시
2019,35.02466389,126.9510917,광주광역시
2021,35.24411389,126.7815306,광주광역시
2022,35.050025,126.9669972,광주광역시
2023,35.05308,126.965688,광주광역시
2024,35.20341944,126.7668778,광주광역시
2025,35.21268056,126.6585556,광주광역시
2026,35.20603056,126.7633139,광주광역시
2027,35.17971111,126.7256806,광주광역시
2028,35.195975,126.6820361,광주광역시
2029,35.179215,126.723215,광주광역시
2030,35.18124167,126.7306028,광주광역시
2031,35.17644444,126.7120278,광주광역시
2032,35.23752778,126.803325,광주광역시
2033,35.22191389,126.8247944,광주광역시
2034,35.19221667,126.7462611,광주광역시
2037,35.23721111,126.8215139,광주광역시
2038,35.22275,126.7366639,광주광역시
2039,35.27086,126.862422,광주광역시
2043,35.23015556,126.7368472,광주광역시
2044,35.21798611,126.7496944,광주광역시
2045,35.07438333,126.91365,광주광역시
2046,35.05577778,126.9888778,광주광역시
2047,35.18438611,126.6751111,광주광역시
2048,35.25792222,126.8163556,광주광역시
2049,35.18493056,126.7347611,광주광역시
2050,35.19528611,126.7706778,광주광역시
2051,35.19092222,126.7649472,광주광역시
2052,35.18707778,126.6822333,광주광역시
2053,35.20139167,126.6827694,광주광역시
2055,35.22588611,126.73575,광주광역시
2056,35.20769722,126.7782278,광주광역시
2057,35.20445833,126.7725222,광주광역시
2058,35.04193611,126.9628611,광주광역시
2059,35.03903611,126.9626194,광주광역시
2060,35.03476389,126.9609194,광주광역시
2061,35.16950278,126.6951361,광주광역시
2062,35.2503,126.7428139,광주광역시
2063,35.19104444,126.6742111,광주광역시
2064,35.240875,126.730275,광주광역시
2066,35.18406667,126.7532972,광주광역시
2067,35.19832778,126.7671444,광주광역시
2068,35.00854444,126.9572806,광주광역시
2069,35.23633056,126.7380222,광주광역시
2070,35.19834444,126.6812278,광주광역시
2071,35.23825278,126.8180583,광주광역시
2072,35.24446111,126.8637222,광주광역시
2073,35.20762778,126.7521444,광주광역시
2074,35.21985,126.7429583,광주광역시
2075,35.21648889,126.7527944,광주광역시
2076,35.21925278,126.7446833,광주광역시
2077,35.21868889,126.7457361,광주광역시
2078,35.22056389,126.7408694,광주광역시
2079,35.21516111,126.7468194,광주광역시
2081,35.18856944,126.7402139,광주광역시
2082,35.25046944,126.7716889,광주광역시
2083,35.2618,126.8448417,광주광역시
2084,35.18347944,126.7890092,광주광역시
2085,35.24460278,126.7400667,광주광역시
2086,35.23846667,126.7384417,광주광역시
2089,35.24351667,126.8126944,광주광역시
2090,35.19012778,126.74265,광주광역시
2091,35.18725278,126.7373,광주광역시
2093,35.21115556,126.7885722,광주광역시
2094,35.21368611,126.7905944,광주광역시
2095,35.20713611,126.7708361,광주광역시
2096,35.00290278,126.9589056,광주광역시
2097,35.21048889,126.7611778,광주광역시
2100,35.16763889,126.6906417,광주광역시
2101,35.24049722,126.7896472,광주광역시
2103,35.21333611,126.7948889,광주광역시
2104,35.19177778,126.6700083,광주광역시
2106,35.19676667,126.6663833,광주광역시
2107,35.05436111,126.9764194,광주광역시
2108,35.06055556,126.9893556,광주광역시
2110,35.05293056,126.9712556,광주광역시
2111,35.059575,126.9826139,광주광역시
2112,35.06053056,126.9915,광주광역시
2113,35.06129167,126.9838194,광주광역시
2114,35.05695556,126.9797611,광주광역시
2115,35.05568889,126.9790056,광주광역시
2116,35.05575278,126.9831417,광주광역시
2117,35.178075,126.7174111,광주광역시
2118,35.19583611,126.7509083,광주광역시
2119,35.15833611,126.7381389,광주광역시
2121,35.15283056,126.7358972,광주광역시
2122,35.153,126.731525,광주광역시
2123,35.16798056,126.7293278,광주광역시
2124,35.17262778,126.7279167,광주광역시
2125,35.15654444,126.7219611,광주광역시
2126,35.15888056,126.7164139,광주광역시
2127,35.15960556,126.7111194,광주광역시
2128,35.16084722,126.7078611,광주광역시
2129,35.161575,126.6848306,광주광역시
2130,35.16236667,126.6788806,광주광역시
2131,35.16315278,126.6746694,광주광역시
2132,35.16030556,126.6719917,광주광역시
2133,35.15734167,126.672175,광주광역시
2135,35.150375,126.6633389,광주광역시
2136,35.14997778,126.6591139,광주광역시
2140,35.13733611,126.6733861,광주광역시
2141,35.13833611,126.6671778,광주광역시
2142,35.13633333,126.6635528,광주광역시
2143,35.13741389,126.6614028,광주광역시
2144,35.13897222,126.6598861,광주광역시
2145,35.14243333,126.660725,광주광역시
2146,35.148625,126.6591917,광주광역시
2149,35.13419722,126.6771639,광주광역시
2150,35.13035278,126.6789639,광주광역시
2153,35.10835627,126.6849397,광주광역시
2156,35.11567387,126.6842505,광주광역시
2162,35.12135556,126.7157583,광주광역시
2163,35.12438333,126.707725,광주광역시
2164,35.12374444,126.7000889,광주광역시
2165,35.1239,126.6957417,광주광역시
2166,35.12569722,126.6892111,광주광역시
2167,35.12768056,126.6844278,광주광역시
2168,35.128925,126.6814056,광주광역시
2169,35.12865729,126.6801585,광주광역시
2170,35.12280833,126.7216333,광주광역시
2171,35.12386667,126.7353083,광주광역시
2172,35.12449444,126.7372556,광주광역시
2173,35.12614722,126.7424361,광주광역시
2174,35.12636389,126.7448222,광주광역시
2175,35.12615556,126.7559611,광주광역시
2176,35.12543056,126.7584722,광주광역시
2177,35.12455278,126.7614083,광주광역시
2180,35.12758056,126.8312194,광주광역시
2181,35.12163611,126.8329667,광주광역시
2182,35.11430833,126.8296417,광주광역시
2183,35.11065833,126.8364556,광주광역시
2185,35.11276389,126.8443778,광주광역시
2186,35.11423,126.856196,광주광역시
2187,35.11529167,126.8587139,광주광역시
2188,35.117269,126.857789,광주광역시
2190,35.11065833,126.8287639,광주광역시
2191,35.11008333,126.8229722,광주광역시
2192,35.10745278,126.8209667,광주광역시
2193,35.099533,126.821765,광주광역시
2195,35.09755,126.8241333,광주광역시
2196,35.09237357,126.8277487,광주광역시
2197,35.0820372,126.8313754,광주광역시
2198,35.08116522,126.8335964,광주광역시
2200,35.07672778,126.8271389,광주광역시
2201,35.07394722,126.8225917,광주광역시
2202,35.07326111,126.8185722,광주광역시
2203,35.07037222,126.81595,광주광역시
2206,35.06626944,126.8057028,광주광역시
2207,35.064699,126.802898,광주광역시
2209,35.05960833,126.8051611,광주광역시
2211,35.05322222,126.8118444,광주광역시
2213,35.06156944,126.7938167,광주광역시
2214,35.05995833,126.7901167,광주광역시
2215,35.05794722,126.7865778,광주광역시
2216,35.05631667,126.7840472,광주광역시
2217,35.06936944,126.8024,광주광역시
2218,35.07188056,126.8040472,광주광역시
2219,35.07402778,126.8036583,광주광역시
2220,35.075925,126.8041778,광주광역시
2221,35.08259167,126.8075889,광주광역시
2222,35.08595278,126.8077694,광주광역시
2223,35.08749444,126.8090528,광주광역시
2225,35.09471944,126.8135361,광주광역시
2226,35.096775,126.8159694,광주광역시
2227,35.098607,126.818895,광주광역시
2229,35.22503056,126.9917194,광주광역시
2230,35.22864167,126.9973861,광주광역시
2231,35.23355278,127.0116528,광주광역시
2232,35.2376,127.0145361,광주광역시
2233,35.24159722,127.0227306,광주광역시
2235,35.24520278,127.0250944,광주광역시
2236,35.249875,127.0382,광주광역시
2237,35.26936111,126.958675,광주광역시
2253,35.29493333,126.9237667,광주광역시
2254,35.29331111,126.9209806,광주광역시
2256,35.28895833,126.9139417,광주광역시
2257,35.28760833,126.9089,광주광역시
2258,35.28613333,126.9022694,광주광역시
2259,35.28481667,126.8979889,광주광역시
2261,35.278075,126.8906361,광주광역시
2263,35.27463889,126.8886278,광주광역시
2264,35.26056667,126.889875,광주광역시
2266,35.246563,126.887869,광주광역시
2267,35.24439167,126.8906528,광주광역시
2270,35.25027222,126.9041778,광주광역시
2271,35.243354,126.910597,광주광역시
2272,35.244393,126.914834,광주광역시
2274,35.244065,126.915189,광주광역시
2276,35.24585,126.9190694,광주광역시
2277,35.24676111,126.9225333,광주광역시
2278,35.24904444,126.9253556,광주광역시
2279,35.24610556,126.9262333,광주광역시
2280,35.23752778,126.9326778,광주광역시
2281,35.23518889,126.9352333,광주광역시
2282,35.23156111,126.9420694,광주광역시
2283,35.22693056,126.9452056,광주광역시
2284,35.22331389,126.9465556,광주광역시
2285,35.21809167,126.9481972,광주광역시
2286,35.25109444,126.9276139,광주광역시
2287,35.25186944,126.9304333,광주광역시
2288,35.25310278,126.9342417,광주광역시
2289,35.25384722,126.9405889,광주광역시
2290,35.25396111,126.943,광주광역시
2291,35.25453333,126.9492944,광주광역시
2292,35.17708889,127.0278722,광주광역시
2293,35.17885833,127.0221278,광주광역시
2294,35.18256667,127.0119139,광주광역시
2297,35.18716111,127.0043917,광주광역시
2299,35.18662222,127.0025972,광주광역시
2300,35.18389167,127.0005389,광주광역시
2301,35.18246667,126.9997528,광주광역시
2302,35.180478,126.999128,광주광역시
2303,35.16975,126.9989222,광주광역시
2304,35.16195833,126.9802306,광주광역시
2305,35.10145,126.8691,광주광역시
2306,35.101036,126.866313,광주광역시
2307,35.09586667,126.8591556,광주광역시
2309,35.08519444,126.8678917,광주광역시
2310,35.08921944,126.8559056,광주광역시
2311,35.088644,126.845164,광주광역시
2312,35.07360833,126.8365472,광주광역시
2313,35.05865,126.8353778,광주광역시
2314,35.05419722,126.8357833,광주광역시
2315,35.05090278,126.8384833,광주광역시
2317,35.04686667,126.8404833,광주광역시
2318,35.04546111,126.8426639,광주광역시
2320,35.03850833,126.8421472,광주광역시
2321,35.03487222,126.8370028,광주광역시
2323,35.03010833,126.8330667,광주광역시
2326,35.01984444,126.8284833,광주광역시
2328,35.01434444,126.8243806,광주광역시
2329,35.00937778,126.82135,광주광역시
2332,34.99768056,126.8209389,광주광역시
2333,35.00321667,126.8215333,광주광역시
2336,35.0613,126.9863528,광주광역시
2337,35.0935898,126.9416885,광주광역시
2338,35.10576944,126.9375972,광주광역시
2339,35.08895556,126.9471694,광주광역시
2341,35.06924722,126.9753528,광주광역시
2342,35.05405278,126.9978722,광주광역시
2343,35.24114167,126.8154028,광주광역시
2344,35.13549167,126.9175389,광주광역시
2345,35.27379722,126.8302611,광주광역시
2346,35.26528056,126.8385778,광주광역시
2347,35.30105,126.9278944,광주광역시
2348,35.251575,126.8910278,광주광역시
2350,35.26205556,126.8222,광주광역시
2351,35.23217524,126.7293366,광주광역시
2354,35.24231389,126.8976528,광주광역시
2355,35.10246944,126.9393972,광주광역시
2356,35.23971667,127.018625,광주광역시
2357,35.18233056,127.0132556,광주광역시
2358,35.26271944,126.8410194,광주광역시
2359,35.25151389,126.86305,광주광역시
2360,35.15504167,126.7391917,광주광역시
2361,35.18616111,126.9236389,광주광역시
2362,35.17953056,126.6821,광주광역시
2513,35.221225,126.8283944,광주광역시
2523,35.19167322,126.8513524,광주광역시
2525,35.18946389,126.8577111,광주광역시
2527,35.20683056,126.8428639,광주광역시
2534,35.21938611,126.8420111,광주광역시
2547,35.15144167,126.9135556,광주광역시
2548,35.27271944,126.8333972,광주광역시
2549,35.21515833,126.9001528,광주광역시
2551,35.25933333,126.8637278,광주광역시
2574,35.22461944,126.8410111,광주광역시
2602,35.23508611,126.8669778,광주광역시
2604,35.23438056,126.8603833,광주광역시
2605,35.226266,126.852791,광주광역시
2612,35.20901389,126.8144417,광주광역시
2617,35.225176,126.853085,광주광역시
2621,35.19899167,126.8383972,광주광역시
2628,35.182663,126.794791,광주광역시
2631,35.22909,126.898809,광주광역시
2632,35.19788333,126.8726361,광주광역시
2657,35.17277222,126.8885861,광주광역시
2667,35.0961037,126.9406891,광주광역시
2669,34.99201111,126.9579833,광주광역시
2671,35.19078889,126.9266222,광주광역시
2673,35.14933333,126.9364417,광주광역시
2677,35.16348056,126.6935639,광주광역시
2687,35.133475,126.9180722,광주광역시
2690,35.094001,126.962321,광주광역시
2691,35.091165,126.955625,광주광역시
2703,35.15236111,126.8996861,광주광역시
2710,35.13015,126.8947611,광주광역시
2716,35.21349444,126.7569583,광주광역시
2718,35.16744555,126.8380112,광주광역시
2723,35.16655,126.7009639,광주광역시
2724,35.16281667,126.7003083,광주광역시
2725,35.154302,126.740269,광주광역시
2726,35.15160833,126.7503694,광주광역시
2727,35.15102222,126.7566861,광주광역시
2728,35.14916111,126.7682583,광주광역시
2729,35.15060833,126.7728056,광주광역시
2732,35.229539,126.733335,광주광역시
2733,35.26448333,126.9586139,광주광역시
2734,35.21673889,126.805575,광주광역시
2735,35.25206389,126.9554528,광주광역시
2736,35.220006,126.831417,광주광역시
2751,35.124331,126.852703,광주광역시
2753,35.13688889,126.9040889,광주광역시
2754,35.13680833,126.9044167,광주광역시
2755,35.13628056,126.9081778,광주광역시
2756,35.13603333,126.9085361,광주광역시
2757,35.13499722,126.9104444,광주광역시
2758,35.13504444,126.91065,광주광역시
2759,35.13688333,126.9136333,광주광역시
2760,35.13689444,126.9139222,광주광역시
2761,35.13773056,126.9167306,광주광역시
2762,35.13824722,126.9176611,광주광역시
2765,35.162425,126.9201333,광주광역시
2766,35.16373056,126.9196917,광주광역시
2767,35.16375556,126.9233417,광주광역시
2768,35.162475,126.9277528,광주광역시
2769,35.16397778,126.9231972,광주광역시
2770,35.16369444,126.9195528,광주광역시
2771,35.16229444,126.920025,광주광역시
2772,35.14983889,126.9096361,광주광역시
2773,35.152471,126.906487,광주광역시
2774,35.15391667,126.9044389,광주광역시
2775,35.15591944,126.9019222,광주광역시
2776,35.158585,126.894939,광주광역시
2777,35.159689,126.897544,광주광역시
2778,35.15851389,126.9016861,광주광역시
2779,35.15780833,126.9040111,광주광역시
2780,35.159414,126.901252,광주광역시
2781,35.159795,126.898076,광주광역시
2782,35.158754,126.896654,광주광역시
2783,35.15429167,126.9035917,광주광역시
2784,35.15183889,126.9058056,광주광역시
2785,35.14842222,126.909825,광주광역시
2786,35.14038333,126.9177306,광주광역시
2794,35.12075556,126.9313639,광주광역시
2828,35.14556,126.909608,광주광역시
2829,35.14498056,126.9090333,광주광역시
2831,35.15824722,126.8483389,광주광역시
2832,35.15795833,126.8482167,광주광역시
2835,35.156425,126.8483611,광주광역시
2836,35.15586667,126.8482472,광주광역시
2842,35.15900731,126.9312146,광주광역시
2843,35.159175,126.9308194,광주광역시
2847,35.174383,126.882369,광주광역시
2848,35.16180278,126.9292389,광주광역시
2849,35.16271389,126.9276611,광주광역시
2867,35.17446111,126.8826139,광주광역시
2872,35.16109722,126.8850778,광주광역시
2873,35.16129167,126.8856972,광주광역시
2876,35.14840116,126.848689,광주광역시
2877,35.14871944,126.8481861,광주광역시
2878,35.1951322,126.8470861,광주광역시
2879,35.19507843,126.8467027,광주광역시
2880,35.19868056,126.8439056,광주광역시
2887,35.17571111,126.8705611,광주광역시
2889,35.17228611,126.860475,광주광역시
2890,35.17771944,126.8366583,광주광역시
2893,35.173816,126.852454,광주광역시
2894,35.172153,126.860016,광주광역시
2895,35.17506111,126.8706056,광주광역시
2896,35.15156111,126.7766972,광주광역시
2910,35.21681111,126.8055611,광주광역시
2916,35.190363,126.804703,광주광역시
2919,35.21135833,126.8458167,광주광역시
2926,35.215907,126.90221,광주광역시
2933,35.21858889,126.8324083,광주광역시
2937,35.17258333,126.9121444,광주광역시
2938,35.16827222,126.9326722,광주광역시
2939,35.12552778,126.9091778,광주광역시
2942,35.19868056,126.8438611,광주광역시
2945,35.21101944,126.8756389,광주광역시
2946,35.208325,126.878839,광주광역시
2947,35.20672933,126.8755706,광주광역시
2948,35.20662778,126.8755917,광주광역시
2949,35.208153,126.878966,광주광역시
2950,35.21106111,126.8755778,광주광역시
2951,35.18676667,126.9165056,광주광역시
2952,35.19092222,126.9267222,광주광역시
2953,35.15636389,126.910825,광주광역시
2955,35.12243333,126.8614,광주광역시
2957,35.12187778,126.86105,광주광역시
2958,35.18273611,126.9309944,광주광역시
2959,35.18276111,126.9313139,광주광역시
2960,35.18469444,126.9322306,광주광역시
2961,35.18468333,126.9324833,광주광역시
2962,35.18831667,126.9337639,광주광역시
2964,35.131575,126.902565,광주광역시
2965,35.15246944,126.8482167,광주광역시
2966,35.1522,126.8482917,광주광역시
2971,35.14454,126.914496,광주광역시
2972,35.15623056,126.8921944,광주광역시
2973,35.15654,126.892633,광주광역시
2975,35.144134,126.91387,광주광역시
2976,35.148256,126.939872,광주광역시
2977,35.148143,126.939854,광주광역시
2978,35.149165,126.944466,광주광역시
2979,35.14828056,126.9317944,광주광역시
2980,35.14823333,126.9317722,광주광역시
2981,35.14766944,126.9356028,광주광역시
2985,35.18091111,126.9021417,광주광역시
2986,35.19522222,126.8414028,광주광역시
2987,35.21244444,126.8812917,광주광역시
2988,35.21286111,126.8814222,광주광역시
2989,35.17513889,126.8640667,광주광역시
2990,35.17958889,126.8719861,광주광역시
2991,35.17955,126.8721306,광주광역시
2993,35.15941,126.895079,광주광역시
2995,35.1167,126.855043,광주광역시
2996,35.17008859,126.8638365,광주광역시
2997,35.17006944,126.8635778,광주광역시
2998,35.18224167,126.8905306,광주광역시
2999,35.16459167,126.8529472,광주광역시
3000,35.164475,126.8529472,광주광역시
3001,35.165825,126.8546,광주광역시
3002,35.16573611,126.8546833,광주광역시
3003,35.07768611,126.8366667,광주광역시
3004,35.08130278,126.8344472,광주광역시
3005,35.08826944,126.8578278,광주광역시
3009,35.11035556,126.8811722,광주광역시
3012,35.12216667,126.9070639,광주광역시
3013,35.122125,126.9071333,광주광역시
3014,35.113249,126.903723,광주광역시
3016,35.11215278,126.9005139,광주광역시
3018,35.12587218,126.9132771,광주광역시
3023,35.09990833,126.8855667,광주광역시
3026,35.15697778,126.9396528,광주광역시
3027,35.21511111,126.9297056,광주광역시
3028,35.20656667,126.9314361,광주광역시
3029,35.16055833,126.9239306,광주광역시
3034,35.23342651,126.8893446,광주광역시
3035,35.22948657,126.8853327,광주광역시
3041,35.21648889,126.8811778,광주광역시
3042,35.21630278,126.8814056,광주광역시
3044,35.19740278,126.9534444,광주광역시
3045,35.18349,126.797043,광주광역시
3047,35.160944,126.893999,광주광역시
3048,35.160606,126.894107,광주광역시
3050,35.180088,126.810953,광주광역시
3051,35.180028,126.806694,광주광역시
3082,35.206729,126.804616,광주광역시
3088,35.18835,126.7949194,광주광역시
3093,35.185215,126.79499,광주광역시
3094,35.188375,126.7951028,광주광역시
3095,35.206577,126.804356,광주광역시
3096,35.220243,126.831546,광주광역시
3098,35.244156,126.879507,광주광역시
3099,35.24077778,126.8692306,광주광역시
3100,35.24186667,126.872175,광주광역시
3101,35.24182778,126.8722194,광주광역시
3102,35.236655,126.893401,광주광역시
3105,35.1979,126.8752056,광주광역시
3116,35.117621,126.780735,광주광역시
3124,35.052275,126.9621917,광주광역시
3132,35.03070556,127.0420194,광주광역시
3138,34.99941389,126.8205417,광주광역시
3139,34.99938333,126.8206944,광주광역시
3140,35.00705833,126.8199083,광주광역시
3142,35.06961111,126.8352556,광주광역시
3143,35.05676944,126.834975,광주광역시
3144,35.00706111,126.8198417,광주광역시
3146,35.22841389,127.0051583,광주광역시
3148,35.22506111,126.9846083,광주광역시
3151,35.26609722,126.9028194,광주광역시
3152,35.26191111,126.8974472,광주광역시
3156,35.235586,126.894131,광주광역시
3157,35.26187778,126.8975,광주광역시
3158,35.26608611,126.9028722,광주광역시
3160,35.27680278,126.8885972,광주광역시
3161,35.15562222,126.9317722,광주광역시
3162,35.15640833,126.9313917,광주광역시
3165,35.24616111,126.7783194,광주광역시
3166,35.24619167,126.7784778,광주광역시
3167,35.23709444,126.7949361,광주광역시
3168,35.23709444,126.7947222,광주광역시
3177,35.26555,126.864325,광주광역시
3178,35.265575,126.8644222,광주광역시
3179,35.226975,126.848175,광주광역시
3180,35.22659444,126.8475333,광주광역시
3181,35.22576944,126.8447194,광주광역시
3182,35.22558056,126.8445056,광주광역시
3183,35.2179,126.8513194,광주광역시
3184,35.21756667,126.8511722,광주광역시
3185,35.21783889,126.8453528,광주광역시
3186,35.21754167,126.8451472,광주광역시
3189,35.15560278,126.931575,광주광역시
3192,35.148679,126.91785,광주광역시
3193,35.22193333,126.8411472,광주광역시
